economy,period,lsci_value,iso2,iso3,region,year,quarter,lsci_growth_pct
Djibouti,2020Q02,76.34711,DJ,DJI,Africa,2020,02,3.23
Djibouti,2020Q03,74.32665,DJ,DJI,Africa,2020,03,-2.65
Djibouti,2020Q04,73.51681,DJ,DJI,Africa,2020,04,-1.09
Djibouti,2021Q01,74.52021,DJ,DJI,Africa,2021,01,1.36
Djibouti,2021Q02,73.202,DJ,DJI,Africa,2021,02,-1.77
Djibouti,2021Q03,77.08708,DJ,DJI,Africa,2021,03,5.31
Djibouti,2021Q04,71.3214,DJ,DJI,Africa,2021,04,-7.48
Djibouti,2022Q01,76.17416,DJ,DJI,Africa,2022,01,6.8
Djibouti,2022Q02,71.58726,DJ,DJI,Africa,2022,02,-6.02
Djibouti,2022Q03,73.34227,DJ,DJI,Africa,2022,03,2.45
Djibouti,2022Q04,70.93412000000001,DJ,DJI,Africa,2022,04,-3.28
Djibouti,2023Q01,76.06171,DJ,DJI,Africa,2023,01,7.23
Djibouti,2023Q02,76.67422,DJ,DJI,Africa,2023,02,0.81
Djibouti,2023Q03,79.99773,DJ,DJI,Africa,2023,03,4.33
Djibouti,2023Q04,87.7947,DJ,DJI,Africa,2023,04,9.75
Djibouti,2024Q01,64.78969,DJ,DJI,Africa,2024,01,-26.2
Djibouti,2024Q02,65.61093,DJ,DJI,Africa,2024,02,1.27
Djibouti,2024Q03,69.57358,DJ,DJI,Africa,2024,03,6.04
Djibouti,2024Q04,68.98442,DJ,DJI,Africa,2024,04,-0.85
Dominica,2006Q01,23.74701,DM,DMA,North America,2006,01,
Dominica,2006Q02,22.39212,DM,DMA,North America,2006,02,-5.71
Dominica,2006Q03,22.39212,DM,DMA,North America,2006,03,0.0
Dominica,2006Q04,22.39212,DM,DMA,North America,2006,04,0.0
Dominica,2007Q01,22.39212,DM,DMA,North America,2007,01,0.0
Dominica,2007Q02,22.37993,DM,DMA,North America,2007,02,-0.05
Dominica,2007Q03,22.37993,DM,DMA,North America,2007,03,0.0
Dominica,2007Q04,17.14413,DM,DMA,North America,2007,04,-23.4
Dominica,2008Q01,17.09663,DM,DMA,North America,2008,01,-0.28
Dominica,2008Q02,17.09663,DM,DMA,North America,2008,02,0.0
Dominica,2008Q03,17.09663,DM,DMA,North America,2008,03,0.0
Dominica,2008Q04,17.09663,DM,DMA,North America,2008,04,0.0
Dominica,2009Q01,17.09663,DM,DMA,North America,2009,01,0.0
Dominica,2009Q02,17.48263,DM,DMA,North America,2009,02,2.26
Dominica,2009Q03,17.48263,DM,DMA,North America,2009,03,0.0
Dominica,2009Q04,17.48263,DM,DMA,North America,2009,04,0.0
Dominica,2010Q01,17.07519,DM,DMA,North America,2010,01,-2.33
Dominica,2010Q02,17.07519,DM,DMA,North America,2010,02,0.0
Dominica,2010Q03,17.07519,DM,DMA,North America,2010,03,0.0
Dominica,2010Q04,21.33,DM,DMA,North America,2010,04,24.92
Dominica,2011Q01,19.97927,DM,DMA,North America,2011,01,-6.33
Dominica,2011Q02,19.97927,DM,DMA,North America,2011,02,0.0
Dominica,2011Q03,19.97927,DM,DMA,North America,2011,03,0.0
Dominica,2011Q04,19.97511,DM,DMA,North America,2011,04,-0.02
Dominica,2012Q01,19.97363,DM,DMA,North America,2012,01,-0.01
Dominica,2012Q02,19.97363,DM,DMA,North America,2012,02,0.0
Dominica,2012Q03,19.97363,DM,DMA,North America,2012,03,0.0
Dominica,2012Q04,19.97363,DM,DMA,North America,2012,04,0.0
Dominica,2013Q01,21.21579,DM,DMA,North America,2013,01,6.22
Dominica,2013Q02,19.00927,DM,DMA,North America,2013,02,-10.4
Dominica,2013Q03,21.50495,DM,DMA,North America,2013,03,13.13
Dominica,2013Q04,21.50495,DM,DMA,North America,2013,04,0.0
Dominica,2014Q01,21.50495,DM,DMA,North America,2014,01,0.0
Dominica,2014Q02,21.50644,DM,DMA,North America,2014,02,0.01
Dominica,2014Q03,21.50644,DM,DMA,North America,2014,03,0.0
Dominica,2014Q04,19.30052,DM,DMA,North America,2014,04,-10.26
Dominica,2015Q01,19.30052,DM,DMA,North America,2015,01,0.0
Dominica,2015Q02,22.94053,DM,DMA,North America,2015,02,18.86
Dominica,2015Q03,19.30052,DM,DMA,North America,2015,03,-15.87
Dominica,2015Q04,19.30052,DM,DMA,North America,2015,04,0.0
Dominica,2016Q01,24.56662,DM,DMA,North America,2016,01,27.28
Dominica,2016Q02,22.53064,DM,DMA,North America,2016,02,-8.29
Dominica,2016Q03,18.22248,DM,DMA,North America,2016,03,-19.12
Dominica,2016Q04,18.18057,DM,DMA,North America,2016,04,-0.23
Dominica,2017Q01,18.22401,DM,DMA,North America,2017,01,0.24
Dominica,2017Q02,18.22401,DM,DMA,North America,2017,02,0.0
Dominica,2017Q03,18.22401,DM,DMA,North America,2017,03,0.0
Dominica,2017Q04,18.21717,DM,DMA,North America,2017,04,-0.04
Dominica,2018Q01,18.21717,DM,DMA,North America,2018,01,0.0
Dominica,2018Q02,28.73869,DM,DMA,North America,2018,02,57.76
Dominica,2018Q03,22.44876,DM,DMA,North America,2018,03,-21.89
Dominica,2018Q04,22.44876,DM,DMA,North America,2018,04,0.0
Dominica,2019Q01,21.77131,DM,DMA,North America,2019,01,-3.02
Dominica,2019Q02,25.2826,DM,DMA,North America,2019,02,16.13
Dominica,2019Q03,25.367820000000002,DM,DMA,North America,2019,03,0.34
Dominica,2019Q04,25.36779,DM,DMA,North America,2019,04,-0.0
Dominica,2020Q01,25.36779,DM,DMA,North America,2020,01,0.0
Dominica,2020Q02,25.367820000000002,DM,DMA,North America,2020,02,0.0
Dominica,2020Q03,25.367820000000002,DM,DMA,North America,2020,03,0.0
Dominica,2020Q04,25.36543,DM,DMA,North America,2020,04,-0.01
Dominica,2021Q01,25.36543,DM,DMA,North America,2021,01,0.0
Dominica,2021Q02,25.36889,DM,DMA,North America,2021,02,0.01
Dominica,2021Q03,25.36889,DM,DMA,North America,2021,03,0.0
Dominica,2021Q04,23.33656,DM,DMA,North America,2021,04,-8.01
Dominica,2022Q01,24.01769,DM,DMA,North America,2022,01,2.92
Dominica,2022Q02,24.02639,DM,DMA,North America,2022,02,0.04
Dominica,2022Q03,24.01769,DM,DMA,North America,2022,03,-0.04
Dominica,2022Q04,24.0252,DM,DMA,North America,2022,04,0.03
Dominica,2023Q01,24.1,DM,DMA,North America,2023,01,0.31
Dominica,2023Q02,24.09695,DM,DMA,North America,2023,02,-0.01
Dominica,2023Q03,24.09435,DM,DMA,North America,2023,03,-0.01
Dominica,2023Q04,24.09435,DM,DMA,North America,2023,04,0.0
Dominica,2024Q01,24.44473,DM,DMA,North America,2024,01,1.45
Dominica,2024Q02,24.47184,DM,DMA,North America,2024,02,0.11
Dominica,2024Q03,24.47184,DM,DMA,North America,2024,03,0.0
Dominica,2024Q04,24.47184,DM,DMA,North America,2024,04,0.0
Dominican Republic,2006Q01,107.54113,DO,DOM,North America,2006,01,
Dominican Republic,2006Q02,106.02292,DO,DOM,North America,2006,02,-1.41
Dominican Republic,2006Q03,104.64603,DO,DOM,North America,2006,03,-1.3
Dominican Republic,2006Q04,112.24609,DO,DOM,North America,2006,04,7.26
Dominican Republic,2007Q01,108.63165,DO,DOM,North America,2007,01,-3.22
Dominican Republic,2007Q02,112.57005,DO,DOM,North America,2007,02,3.63
Dominican Republic,2007Q03,123.24364,DO,DOM,North America,2007,03,9.48
Dominican Republic,2007Q04,119.02942,DO,DOM,North America,2007,04,-3.42
Dominican Republic,2008Q01,121.68047,DO,DOM,North America,2008,01,2.23
Dominican Republic,2008Q02,120.25707,DO,DOM,North America,2008,02,-1.17
Dominican Republic,2008Q03,112.97115,DO,DOM,North America,2008,03,-6.06
Dominican Republic,2008Q04,114.63133,DO,DOM,North America,2008,04,1.47
Dominican Republic,2009Q01,115.99022,DO,DOM,North America,2009,01,1.19
Dominican Republic,2009Q02,112.39443,DO,DOM,North America,2009,02,-3.1
Dominican Republic,2009Q03,111.5161,DO,DOM,North America,2009,03,-0.78
Dominican Republic,2009Q04,112.85521,DO,DOM,North America,2009,04,1.2
Dominican Republic,2010Q01,111.40896,DO,DOM,North America,2010,01,-1.28
Dominican Republic,2010Q02,113.07249,DO,DOM,North America,2010,02,1.49
Dominican Republic,2010Q03,111.04683,DO,DOM,North America,2010,03,-1.79
Dominican Republic,2010Q04,113.77861,DO,DOM,North America,2010,04,2.46
Dominican Republic,2011Q01,116.11377,DO,DOM,North America,2011,01,2.05
Dominican Republic,2011Q02,113.56429,DO,DOM,North America,2011,02,-2.2
Dominican Republic,2011Q03,117.08881,DO,DOM,North America,2011,03,3.1
Dominican Republic,2011Q04,114.82475,DO,DOM,North America,2011,04,-1.93
Dominican Republic,2012Q01,116.6301,DO,DOM,North America,2012,01,1.57
Dominican Republic,2012Q02,113.88996,DO,DOM,North America,2012,02,-2.35
Dominican Republic,2012Q03,115.7499,DO,DOM,North America,2012,03,1.63
Dominican Republic,2012Q04,119.21688,DO,DOM,North America,2012,04,3.0
Dominican Republic,2013Q01,116.82886,DO,DOM,North America,2013,01,-2.0
Dominican Republic,2013Q02,115.20203,DO,DOM,North America,2013,02,-1.39
Dominican Republic,2013Q03,117.88591,DO,DOM,North America,2013,03,2.33
Dominican Republic,2013Q04,119.71547,DO,DOM,North America,2013,04,1.55
Dominican Republic,2014Q01,118.3254,DO,DOM,North America,2014,01,-1.16
Dominican Republic,2014Q02,116.97346,DO,DOM,North America,2014,02,-1.14
Dominican Republic,2014Q03,117.31722,DO,DOM,North America,2014,03,0.29
Dominican Republic,2014Q04,113.76785,DO,DOM,North America,2014,04,-3.03
Dominican Republic,2015Q01,113.64954,DO,DOM,North America,2015,01,-0.1
Dominican Republic,2015Q02,114.91456,DO,DOM,North America,2015,02,1.11
Dominican Republic,2015Q03,109.27729,DO,DOM,North America,2015,03,-4.91
Dominican Republic,2015Q04,109.69888,DO,DOM,North America,2015,04,0.39
Dominican Republic,2016Q01,122.08905,DO,DOM,North America,2016,01,11.29
Dominican Republic,2016Q02,123.93311,DO,DOM,North America,2016,02,1.51
Dominican Republic,2016Q03,128.49301,DO,DOM,North America,2016,03,3.68
Dominican Republic,2016Q04,129.51265,DO,DOM,North America,2016,04,0.79
Dominican Republic,2017Q01,129.38969,DO,DOM,North America,2017,01,-0.09
Dominican Republic,2017Q02,125.92859,DO,DOM,North America,2017,02,-2.67
Dominican Republic,2017Q03,135.39845,DO,DOM,North America,2017,03,7.52
Dominican Republic,2017Q04,136.95493,DO,DOM,North America,2017,04,1.15
Dominican Republic,2018Q01,141.91362,DO,DOM,North America,2018,01,3.62
Dominican Republic,2018Q02,135.99977,DO,DOM,North America,2018,02,-4.17
Dominican Republic,2018Q03,127.76233,DO,DOM,North America,2018,03,-6.06
Dominican Republic,2018Q04,132.00516,DO,DOM,North America,2018,04,3.32
Dominican Republic,2019Q01,131.53778,DO,DOM,North America,2019,01,-0.35
Dominican Republic,2019Q02,130.02875,DO,DOM,North America,2019,02,-1.15
Dominican Republic,2019Q03,133.06158,DO,DOM,North America,2019,03,2.33
Dominican Republic,2019Q04,130.78429,DO,DOM,North America,2019,04,-1.71
Dominican Republic,2020Q01,129.15403,DO,DOM,North America,2020,01,-1.25
Dominican Republic,2020Q02,126.9203,DO,DOM,North America,2020,02,-1.73
Dominican Republic,2020Q03,120.89859,DO,DOM,North America,2020,03,-4.74
Dominican Republic,2020Q04,124.74427,DO,DOM,North America,2020,04,3.18
Dominican Republic,2021Q01,124.79792,DO,DOM,North America,2021,01,0.04
Dominican Republic,2021Q02,124.35236,DO,DOM,North America,2021,02,-0.36
Dominican Republic,2021Q03,128.70233,DO,DOM,North America,2021,03,3.5
Dominican Republic,2021Q04,121.43731,DO,DOM,North America,2021,04,-5.64
Dominican Republic,2022Q01,122.06895,DO,DOM,North America,2022,01,0.52
Dominican Republic,2022Q02,129.67294,DO,DOM,North America,2022,02,6.23
Dominican Republic,2022Q03,128.86389,DO,DOM,North America,2022,03,-0.62
Dominican Republic,2022Q04,125.95028,DO,DOM,North America,2022,04,-2.26
Dominican Republic,2023Q01,127.97729,DO,DOM,North America,2023,01,1.61
Dominican Republic,2023Q02,126.6347,DO,DOM,North America,2023,02,-1.05
Dominican Republic,2023Q03,123.9515,DO,DOM,North America,2023,03,-2.12
Dominican Republic,2023Q04,130.11141,DO,DOM,North America,2023,04,4.97
Dominican Republic,2024Q01,130.02045,DO,DOM,North America,2024,01,-0.07
Dominican Republic,2024Q02,126.68502,DO,DOM,North America,2024,02,-2.57
Dominican Republic,2024Q03,130.63111,DO,DOM,North America,2024,03,3.11
Dominican Republic,2024Q04,120.93771,DO,DOM,North America,2024,04,-7.42
Ecuador,2006Q01,68.94127,EC,ECU,South America,2006,01,
Ecuador,2006Q02,68.69455,EC,ECU,South America,2006,02,-0.36
Ecuador,2006Q03,75.01953,EC,ECU,South America,2006,03,9.21
Ecuador,2006Q04,73.91327,EC,ECU,South America,2006,04,-1.47
Ecuador,2007Q01,78.54188,EC,ECU,South America,2007,01,6.26
Ecuador,2007Q02,74.13801,EC,ECU,South America,2007,02,-5.61
Ecuador,2007Q03,71.16497,EC,ECU,South America,2007,03,-4.01
Ecuador,2007Q04,68.1888,EC,ECU,South America,2007,04,-4.18
Ecuador,2008Q01,66.66479,EC,ECU,South America,2008,01,-2.23
Ecuador,2008Q02,70.33981,EC,ECU,South America,2008,02,5.51
Ecuador,2008Q03,72.72372,EC,ECU,South America,2008,03,3.39
Ecuador,2008Q04,76.89517,EC,ECU,South America,2008,04,5.74
Ecuador,2009Q01,76.13255,EC,ECU,South America,2009,01,-0.99
Ecuador,2009Q02,79.29324,EC,ECU,South America,2009,02,4.15
Ecuador,2009Q03,84.69207,EC,ECU,South America,2009,03,6.81
Ecuador,2009Q04,84.85076,EC,ECU,South America,2009,04,0.19
Ecuador,2010Q01,88.30803,EC,ECU,South America,2010,01,4.07
Ecuador,2010Q02,86.55278,EC,ECU,South America,2010,02,-1.99
Ecuador,2010Q03,93.50263,EC,ECU,South America,2010,03,8.03
Ecuador,2010Q04,103.12759,EC,ECU,South America,2010,04,10.29
Ecuador,2011Q01,104.06738,EC,ECU,South America,2011,01,0.91
Ecuador,2011Q02,105.37967,EC,ECU,South America,2011,02,1.26
Ecuador,2011Q03,101.23954,EC,ECU,South America,2011,03,-3.93
Ecuador,2011Q04,98.45192,EC,ECU,South America,2011,04,-2.75
Ecuador,2012Q01,91.44993,EC,ECU,South America,2012,01,-7.11
Ecuador,2012Q02,84.60323,EC,ECU,South America,2012,02,-7.49
Ecuador,2012Q03,83.40719,EC,ECU,South America,2012,03,-1.41
Ecuador,2012Q04,80.26139,EC,ECU,South America,2012,04,-3.77
Ecuador,2013Q01,87.96554,EC,ECU,South America,2013,01,9.6
Ecuador,2013Q02,89.99563,EC,ECU,South America,2013,02,2.31
Ecuador,2013Q03,91.6956,EC,ECU,South America,2013,03,1.89
Ecuador,2013Q04,89.50856,EC,ECU,South America,2013,04,-2.39
Ecuador,2014Q01,86.98653,EC,ECU,South America,2014,01,-2.82
Ecuador,2014Q02,92.32722,EC,ECU,South America,2014,02,6.14
Ecuador,2014Q03,86.17465,EC,ECU,South America,2014,03,-6.66
Ecuador,2014Q04,87.79238,EC,ECU,South America,2014,04,1.88
Ecuador,2015Q01,87.93465,EC,ECU,South America,2015,01,0.16
Ecuador,2015Q02,90.50429,EC,ECU,South America,2015,02,2.92
Ecuador,2015Q03,98.78235,EC,ECU,South America,2015,03,9.15
Ecuador,2015Q04,100.86161,EC,ECU,South America,2015,04,2.1
Ecuador,2016Q01,103.00667,EC,ECU,South America,2016,01,2.13
Ecuador,2016Q02,106.28198,EC,ECU,South America,2016,02,3.18
Ecuador,2016Q03,103.90873,EC,ECU,South America,2016,03,-2.23
Ecuador,2016Q04,100.44596,EC,ECU,South America,2016,04,-3.33
Ecuador,2017Q01,102.69272,EC,ECU,South America,2017,01,2.24
Ecuador,2017Q02,98.43117,EC,ECU,South America,2017,02,-4.15
Ecuador,2017Q03,101.01338,EC,ECU,South America,2017,03,2.62
Ecuador,2017Q04,101.40714,EC,ECU,South America,2017,04,0.39
Ecuador,2018Q01,101.50586,EC,ECU,South America,2018,01,0.1
Ecuador,2018Q02,94.95234,EC,ECU,South America,2018,02,-6.46
Ecuador,2018Q03,84.53752,EC,ECU,South America,2018,03,-10.97
Ecuador,2018Q04,92.83819,EC,ECU,South America,2018,04,9.82
Ecuador,2019Q01,103.69177,EC,ECU,South America,2019,01,11.69
Ecuador,2019Q02,104.51278,EC,ECU,South America,2019,02,0.79
Ecuador,2019Q03,103.36191,EC,ECU,South America,2019,03,-1.1
Ecuador,2019Q04,102.2073,EC,ECU,South America,2019,04,-1.12
Ecuador,2020Q01,111.91953,EC,ECU,South America,2020,01,9.5
Ecuador,2020Q02,113.65601,EC,ECU,South America,2020,02,1.55
Ecuador,2020Q03,111.63048,EC,ECU,South America,2020,03,-1.78
Ecuador,2020Q04,106.88543,EC,ECU,South America,2020,04,-4.25
Ecuador,2021Q01,105.90605,EC,ECU,South America,2021,01,-0.92
Ecuador,2021Q02,107.09053,EC,ECU,South America,2021,02,1.12
Ecuador,2021Q03,106.72335,EC,ECU,South America,2021,03,-0.34
Ecuador,2021Q04,100.57274,EC,ECU,South America,2021,04,-5.76
Ecuador,2022Q01,103.91044,EC,ECU,South America,2022,01,3.32
Ecuador,2022Q02,105.7144,EC,ECU,South America,2022,02,1.74
Ecuador,2022Q03,107.62065,EC,ECU,South America,2022,03,1.8
Ecuador,2022Q04,110.10234,EC,ECU,South America,2022,04,2.31
Ecuador,2023Q01,106.50836,EC,ECU,South America,2023,01,-3.26
Ecuador,2023Q02,109.73538,EC,ECU,South America,2023,02,3.03
Ecuador,2023Q03,113.70527,EC,ECU,South America,2023,03,3.62
Ecuador,2023Q04,115.59743,EC,ECU,South America,2023,04,1.66
Ecuador,2024Q01,118.93458,EC,ECU,South America,2024,01,2.89
Ecuador,2024Q02,116.69791,EC,ECU,South America,2024,02,-1.88
Ecuador,2024Q03,114.56278,EC,ECU,South America,2024,03,-1.83
Ecuador,2024Q04,111.69715,EC,ECU,South America,2024,04,-2.5
Egypt,2006Q01,221.1144,EG,EGY,Africa,2006,01,
Egypt,2006Q02,226.91588,EG,EGY,Africa,2006,02,2.62
Egypt,2006Q03,232.01671,EG,EGY,Africa,2006,03,2.25
Egypt,2006Q04,229.90895,EG,EGY,Africa,2006,04,-0.91
Egypt,2007Q01,223.77749,EG,EGY,Africa,2007,01,-2.67
Egypt,2007Q02,216.53099,EG,EGY,Africa,2007,02,-3.24
Egypt,2007Q03,224.27928,EG,EGY,Africa,2007,03,3.58
Egypt,2007Q04,230.70255,EG,EGY,Africa,2007,04,2.86
Egypt,2008Q01,239.33378,EG,EGY,Africa,2008,01,3.74
Egypt,2008Q02,237.94923,EG,EGY,Africa,2008,02,-0.58
Egypt,2008Q03,238.30501,EG,EGY,Africa,2008,03,0.15
Egypt,2008Q04,236.36611,EG,EGY,Africa,2008,04,-0.81
Egypt,2009Q01,236.91246,EG,EGY,Africa,2009,01,0.23
Egypt,2009Q02,224.09305,EG,EGY,Africa,2009,02,-5.41
Egypt,2009Q03,220.9813,EG,EGY,Africa,2009,03,-1.39
Egypt,2009Q04,220.46004,EG,EGY,Africa,2009,04,-0.24
Egypt,2010Q01,218.99772,EG,EGY,Africa,2010,01,-0.66
Egypt,2010Q02,229.97749,EG,EGY,Africa,2010,02,5.01
Egypt,2010Q03,229.02527,EG,EGY,Africa,2010,03,-0.41
Egypt,2010Q04,225.751,EG,EGY,Africa,2010,04,-1.43
Egypt,2011Q01,234.5039,EG,EGY,Africa,2011,01,3.88
Egypt,2011Q02,231.67065,EG,EGY,Africa,2011,02,-1.21
Egypt,2011Q03,231.30202,EG,EGY,Africa,2011,03,-0.16
Egypt,2011Q04,218.32115,EG,EGY,Africa,2011,04,-5.61
Egypt,2012Q01,209.38702,EG,EGY,Africa,2012,01,-4.09
Egypt,2012Q02,198.88401,EG,EGY,Africa,2012,02,-5.02
Egypt,2012Q03,209.40552,EG,EGY,Africa,2012,03,5.29
Egypt,2012Q04,221.28393,EG,EGY,Africa,2012,04,5.67
Egypt,2013Q01,216.91907,EG,EGY,Africa,2013,01,-1.97
Egypt,2013Q02,223.70134,EG,EGY,Africa,2013,02,3.13
Egypt,2013Q03,231.75951,EG,EGY,Africa,2013,03,3.6
Egypt,2013Q04,234.65634,EG,EGY,Africa,2013,04,1.25
Egypt,2014Q01,236.73549,EG,EGY,Africa,2014,01,0.89
Egypt,2014Q02,243.76099,EG,EGY,Africa,2014,02,2.97
Egypt,2014Q03,247.39444,EG,EGY,Africa,2014,03,1.49
Egypt,2014Q04,245.01213,EG,EGY,Africa,2014,04,-0.96
Egypt,2015Q01,251.85697,EG,EGY,Africa,2015,01,2.79
Egypt,2015Q02,247.78673,EG,EGY,Africa,2015,02,-1.62
Egypt,2015Q03,245.48491,EG,EGY,Africa,2015,03,-0.93
Egypt,2015Q04,236.97055,EG,EGY,Africa,2015,04,-3.47
Egypt,2016Q01,250.63458,EG,EGY,Africa,2016,01,5.77
Egypt,2016Q02,247.44061,EG,EGY,Africa,2016,02,-1.27
Egypt,2016Q03,240.04412,EG,EGY,Africa,2016,03,-2.99
Egypt,2016Q04,230.20337,EG,EGY,Africa,2016,04,-4.1
Egypt,2017Q01,228.82163,EG,EGY,Africa,2017,01,-0.6
Egypt,2017Q02,214.02636,EG,EGY,Africa,2017,02,-6.47
Egypt,2017Q03,209.62598,EG,EGY,Africa,2017,03,-2.06
Egypt,2017Q04,216.13211,EG,EGY,Africa,2017,04,3.1
Egypt,2018Q01,223.86564,EG,EGY,Africa,2018,01,3.58
Egypt,2018Q02,224.35126,EG,EGY,Africa,2018,02,0.22
Egypt,2018Q03,221.95085,EG,EGY,Africa,2018,03,-1.07
Egypt,2018Q04,203.15054,EG,EGY,Africa,2018,04,-8.47
Egypt,2019Q01,219.54954,EG,EGY,Africa,2019,01,8.07
Egypt,2019Q02,221.80089,EG,EGY,Africa,2019,02,1.03
Egypt,2019Q03,212.09247,EG,EGY,Africa,2019,03,-4.38
Egypt,2019Q04,217.78845,EG,EGY,Africa,2019,04,2.69
Egypt,2020Q01,213.24583,EG,EGY,Africa,2020,01,-2.09
Egypt,2020Q02,214.21941,EG,EGY,Africa,2020,02,0.46
Egypt,2020Q03,212.76129,EG,EGY,Africa,2020,03,-0.68
Egypt,2020Q04,217.55431,EG,EGY,Africa,2020,04,2.25
Egypt,2021Q01,215.1923,EG,EGY,Africa,2021,01,-1.09
Egypt,2021Q02,207.82342,EG,EGY,Africa,2021,02,-3.42
Egypt,2021Q03,205.28636,EG,EGY,Africa,2021,03,-1.22
Egypt,2021Q04,206.05309,EG,EGY,Africa,2021,04,0.37
Egypt,2022Q01,209.35529,EG,EGY,Africa,2022,01,1.6
Egypt,2022Q02,213.18367,EG,EGY,Africa,2022,02,1.83
Egypt,2022Q03,220.34714,EG,EGY,Africa,2022,03,3.36
Egypt,2022Q04,221.84366,EG,EGY,Africa,2022,04,0.68
Egypt,2023Q01,222.89755,EG,EGY,Africa,2023,01,0.48
Egypt,2023Q02,246.09503,EG,EGY,Africa,2023,02,10.41
Egypt,2023Q03,254.77832,EG,EGY,Africa,2023,03,3.53
Egypt,2023Q04,265.53776,EG,EGY,Africa,2023,04,4.22
Egypt,2024Q01,235.93572,EG,EGY,Africa,2024,01,-11.15
Egypt,2024Q02,244.64508,EG,EGY,Africa,2024,02,3.69
Egypt,2024Q03,238.11689,EG,EGY,Africa,2024,03,-2.67
Egypt,2024Q04,252.52976,EG,EGY,Africa,2024,04,6.05
El Salvador,2006Q01,25.09639,SV,SLV,North America,2006,01,
El Salvador,2006Q02,27.03703,SV,SLV,North America,2006,02,7.73
El Salvador,2006Q03,25.99996,SV,SLV,North America,2006,03,-3.84
El Salvador,2006Q04,26.03309,SV,SLV,North America,2006,04,0.13
El Salvador,2007Q01,25.99194,SV,SLV,North America,2007,01,-0.16
El Salvador,2007Q02,26.01797,SV,SLV,North America,2007,02,0.1
El Salvador,2007Q03,27.16132,SV,SLV,North America,2007,03,4.39
El Salvador,2007Q04,27.16132,SV,SLV,North America,2007,04,0.0
El Salvador,2008Q01,27.28572,SV,SLV,North America,2008,01,0.46
El Salvador,2008Q02,27.37803,SV,SLV,North America,2008,02,0.34
El Salvador,2008Q03,27.49121,SV,SLV,North America,2008,03,0.41
El Salvador,2008Q04,26.68859,SV,SLV,North America,2008,04,-2.92
El Salvador,2009Q01,28.02168,SV,SLV,North America,2009,01,4.99
El Salvador,2009Q02,24.35959,SV,SLV,North America,2009,02,-13.07
El Salvador,2009Q03,23.77489,SV,SLV,North America,2009,03,-2.4
El Salvador,2009Q04,25.74554,SV,SLV,North America,2009,04,8.29
El Salvador,2010Q01,24.28894,SV,SLV,North America,2010,01,-5.66
El Salvador,2010Q02,24.33092,SV,SLV,North America,2010,02,0.17
El Salvador,2010Q03,24.79807,SV,SLV,North America,2010,03,1.92
El Salvador,2010Q04,24.6797,SV,SLV,North America,2010,04,-0.48
El Salvador,2011Q01,30.50189,SV,SLV,North America,2011,01,23.59
El Salvador,2011Q02,19.35397,SV,SLV,North America,2011,02,-36.55
El Salvador,2011Q03,21.36689,SV,SLV,North America,2011,03,10.4
El Salvador,2011Q04,27.35109,SV,SLV,North America,2011,04,28.01
El Salvador,2012Q01,21.96059,SV,SLV,North America,2012,01,-19.71
El Salvador,2012Q02,24.17157,SV,SLV,North America,2012,02,10.07
El Salvador,2012Q03,21.54845,SV,SLV,North America,2012,03,-10.85
El Salvador,2012Q04,25.11247,SV,SLV,North America,2012,04,16.54
El Salvador,2013Q01,26.76877,SV,SLV,North America,2013,01,6.6
El Salvador,2013Q02,26.73605,SV,SLV,North America,2013,02,-0.12
El Salvador,2013Q03,26.76528,SV,SLV,North America,2013,03,0.11
El Salvador,2013Q04,22.58192,SV,SLV,North America,2013,04,-15.63
El Salvador,2014Q01,29.56348,SV,SLV,North America,2014,01,30.92
El Salvador,2014Q02,29.563,SV,SLV,North America,2014,02,-0.0
El Salvador,2014Q03,30.25059,SV,SLV,North America,2014,03,2.33
El Salvador,2014Q04,30.25904,SV,SLV,North America,2014,04,0.03
El Salvador,2015Q01,30.42868,SV,SLV,North America,2015,01,0.56
El Salvador,2015Q02,26.9075,SV,SLV,North America,2015,02,-11.57
El Salvador,2015Q03,26.90624,SV,SLV,North America,2015,03,-0.0
El Salvador,2015Q04,26.90542,SV,SLV,North America,2015,04,-0.0
El Salvador,2016Q01,27.11086,SV,SLV,North America,2016,01,0.76
El Salvador,2016Q02,28.47272,SV,SLV,North America,2016,02,5.02
El Salvador,2016Q03,28.47272,SV,SLV,North America,2016,03,0.0
El Salvador,2016Q04,29.58448,SV,SLV,North America,2016,04,3.9
El Salvador,2017Q01,30.27174,SV,SLV,North America,2017,01,2.32
El Salvador,2017Q02,30.27174,SV,SLV,North America,2017,02,0.0
El Salvador,2017Q03,33.83007,SV,SLV,North America,2017,03,11.75
El Salvador,2017Q04,33.83007,SV,SLV,North America,2017,04,0.0
El Salvador,2018Q01,33.83007,SV,SLV,North America,2018,01,0.0
El Salvador,2018Q02,33.83007,SV,SLV,North America,2018,02,0.0
El Salvador,2018Q03,32.00945,SV,SLV,North America,2018,03,-5.38
El Salvador,2018Q04,32.00945,SV,SLV,North America,2018,04,0.0
El Salvador,2019Q01,33.7155,SV,SLV,North America,2019,01,5.33
El Salvador,2019Q02,32.58775,SV,SLV,North America,2019,02,-3.34
El Salvador,2019Q03,32.59499,SV,SLV,North America,2019,03,0.02
El Salvador,2019Q04,32.58646,SV,SLV,North America,2019,04,-0.03
El Salvador,2020Q01,25.32148,SV,SLV,North America,2020,01,-22.29
